Plazo_Renovado,FLAG_VENTA,Nro_Entidades,Dif_Entidades,Meses_oferta,EDAD,Flag_LimProv,Uso_Linea_LOG,Uso_TrimLinea_LOG,Saldo_Consumo_LOG,SUELDO_ESTIMADO_LOG,ANTIGUEDAD_MES_LOG,Linea_Renovado_LOG,Ahorro_LOG,Prestamo_vigente_LOG,Promed_6Mdeuda_LOG,Deuda_Cubierta_LOG,REGION_CALLAO,REGION_CENTRO,REGION_LIMA BALNEARIO,REGION_LIMA CENTRO,REGION_LIMA ESTE,REGION_LIMA MODERNA,REGION_LIMA NORTE,REGION_LIMA PROVINCIA,REGION_LIMA SUR,REGION_NORTE,REGION_OESTE,REGION_ORIENTE,REGION_SIERRA CENTRAL,REGION_SUR,SEXO_F,SEXO_M,EST_CIVIL_C,EST_CIVIL_D,EST_CIVIL_S,EST_CIVIL_U,EST_CIVIL_V,EST_CIVIL_X,EST_CIVIL_Y,Cluster
36,0,1,0,21.0,57.0,1,0.0,0.0,9.05295061867637,7.918981575046404,4.59511985013459,9.904537001671699,0.0,9.08375621986673,0.0,0.35536969246853334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48,0,1,0,20.0,54.0,1,0.08736781345860353,0.29578639354621483,8.985417739034341,9.59933728737704,5.44673737166631,10.389026137075234,8.644354337032917,9.228474942171665,12.028163340620805,0.21968557941491804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,0,2,1,18.0,40.0,1,0.24607862981176662,0.06614484118327384,7.912862424453387,7.899153483343097,4.2626798770413155,8.962007209588313,0.0,7.729295674310482,5.967854679762364,0.30021791936193437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12,0,1,-1,11.0,59.0,1,0.09087693566280983,0.07553789992273995,9.558126930997512,8.363342466597977,5.71042701737487,10.389026137075234,6.47543271670409,9.589461504744746,10.147622566554526,0.36161074281761224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
12,0,3,0,10.0,56.0,1,0.0,0.0,7.309259218678143,7.43955930913332,4.31748811353631,7.170888478512505,3.5263605246161616,7.170888478512505,5.118991314745845,0.764779233009693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48,0,4,0,6.0,41.0,1,0.1508506209238889,0.11950848800245067,9.797133209862459,5.564520407322694,4.48863636973214,10.189530782819384,6.964135612418245,9.654449103676551,7.2640301428995295,0.5160656707082828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,0,21.0,66.0,0,0.0,0.0,7.5414549571486615,7.629489916393995,4.890349128221754,8.728426091704613,5.817111159963204,7.597396320212795,6.782192056006791,0.2662267952817882,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
36,0,1,0,20.0,57.0,1,0.04391161671832457,0.0900235026475885,8.894744303846597,7.956630955740417,4.59511985013459,9.472781556562168,0.0,8.807621489536043,0.0,0.4453035791277057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,0,2,-1,18.0,39.0,1,0.0,0.0,10.66388582189321,7.821238072284065,3.4657359027997265,9.904537001671699,6.983789965258135,10.686384025239681,10.327419974256827,1.1432478024715937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
12,0,3,-3,11.0,47.0,1,0.11868227426306362,0.21839241420290612,8.612570641685126,8.319717386850606,3.4657359027997265,8.268988209506656,7.789040401657477,7.466227556215481,9.483289444572188,0.8796640912036192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,1,11.0,43.0,0,0.010441299417286404,0.12971160652165725,9.814446480745271,9.218110109240543,5.147494476813453,10.5200506209133,9.618202604684068,9.840015129580555,12.073123940253257,0.40132053120260763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
48,1,4,0,15.0,56.0,0,0.3464586347164538,0.0,10.790707391121805,9.188503677367008,4.5217885770490405,11.082157933374816,10.121055589517152,9.050288983827956,10.988468465890678,0.5580001978580211,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
24,0,1,0,21.0,63.0,1,0.0,0.0,7.7358921633138245,8.520587424484253,5.652489180268651,9.116139576577355,5.986452005284438,7.818027938530729,7.809676596753727,0.22429009378312148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36,0,1,-1,6.0,49.0,1,0.0,0.0,9.036315502292206,6.621405651764134,4.174387269895637,9.611864390851085,0.6931471805599453,9.069352678675205,2.1972245773362196,0.4462013389508205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,21.0,45.0,0,0.16474295451966162,0.38106721874930094,8.292443350709693,7.668107734229495,5.170483995038151,9.064852065227576,7.871692664323645,8.003363058629947,8.694669696546992,0.3796931799328902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
36,0,2,0,21.0,63.0,1,0.008625691529517327,0.0,7.139684126324274,7.113142108707088,4.844187086458591,9.973526543316103,0.0,7.465655310134056,9.517751539608959,0.057081410875296425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,0,21.0,56.0,1,0.07517982608443409,0.0,7.649516417711959,6.621405651764134,4.663439094112067,8.182000136293405,0.0,7.133295954896068,7.615298339825815,0.46186371484927385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,0,3,-3,12.0,36.0,1,0.0,0.0,9.521933532195156,7.404887575616125,4.882801922586371,8.096208271650037,8.470939806898775,7.368970402194793,9.376899462072826,1.6412931050779582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,1,0,21.0,36.0,1,0.22488761838415594,0.20805113913086679,8.485558035042624,8.509564164251746,5.075173815233827,9.87822102528824,9.681718056775063,8.566364235422688,10.809256457018073,0.22184190453948707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18,0,3,0,7.0,34.0,1,0.0031809354562397823,0.023255482852971188,9.84628101989143,8.81744592104187,4.983606621708336,9.472781556562168,9.671177113397102,9.844533409692458,11.834389206912109,0.8972465368954605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,3,-1,21.0,43.0,1,0.06367502343071119,0.0,9.459434670926115,7.9981135971639015,5.225746673713202,10.04654839537678,7.317876198626496,9.338381721857067,8.671915136497567,0.4420605834664003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,1,0,21.0,58.0,0,0.0,0.06536724015508924,9.374101579526952,5.267858159063328,5.3981627015177525,10.389026137075234,6.807934943699926,9.428913494775632,10.875559824805993,0.3092551903276599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,2,0,11.0,43.0,0,0.0,0.0,9.977341921106609,8.168486417126681,5.153291594497779,10.081215240319855,8.550047528287184,9.483416292038601,9.56159565605419,0.642556271021341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,5,0,21.0,41.0,0,0.1849771941322711,0.0,9.476275944034079,6.716594773520978,3.4965075614664802,9.472781556562168,1.3862943611198906,8.707978826622321,8.424748901024957,0.6948956510940623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
24,0,2,-1,16.0,49.0,0,0.017959753776829467,0.0,9.056305352126717,8.792397742356906,5.332718793265369,10.165890277802454,8.153349757998892,9.117127990254003,10.71518044073312,0.284930791145976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18,0,1,0,11.0,36.0,0,0.15752696334681174,0.19287676504653062,7.349147219832378,7.610357618312838,4.882801922586371,9.3722891389622,7.5126175446745105,7.66105638236183,9.189559266091926,0.12413172887639023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,11.0,67.0,0,0.21520892377974232,0.21545132340130244,8.974159705588548,7.635303886259415,5.420534999272286,9.505692950732183,0.6931471805599453,8.974111581113318,1.0986122886681096,0.46226879237234914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
36,0,1,-1,6.0,42.0,1,0.0,0.0,9.879865229481517,8.644706511715198,5.225746673713202,10.41664046606121,9.109967397829395,9.885425409717719,11.42096732741964,0.4603433688180735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,3,1,21.0,58.0,1,0.09632693546033538,0.0,8.629149506882962,8.1562721024927,4.897839799950911,10.165890277802454,0.0,8.399984990510696,0.0,0.1947852282091551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,0,2,0,18.0,65.0,0,0.011918760401156974,0.23491652528220316,8.939570478988333,8.539932678385727,5.3612921657094255,9.472781556562168,4.912654885736052,8.871224644409553,6.554882620044377,0.4616475643749336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
36,0,0,1,3.0,45.0,1,0.0,0.0,9.032307007698005,7.02197642307216,4.143134726391533,8.268988209506656,6.824373670043086,0.0,8.410832175424828,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
36,0,2,0,21.0,36.0,1,0.0,0.0,9.075744412901823,7.85748078694253,4.59511985013459,9.735128070758227,4.762173934797756,8.906122330884303,9.965139097709761,0.41682764265226885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
48,0,3,-1,21.0,43.0,1,0.009918647182929072,0.03987338473222584,10.488949294676354,8.972083182851925,5.1298987149230735,11.082496332442835,7.029972911706386,10.492467949101455,8.014335737299424,0.43977442108235104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
24,0,1,0,9.37262190030209,56.0,1,0.0010194801534656127,0.001563776663681241,9.366726836287873,9.422544303252007,5.68697535633982,9.87822102528824,10.438166412324279,9.4040963063958,10.974146083522585,0.4697398444575873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
36,0,2,2,21.0,35.0,1,0.0,0.0,8.879209246193803,7.685243607975833,4.532599493153256,9.482731125859004,8.668539943910762,8.71308886823731,9.815512074768844,0.43621866560099176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,3,-1,6.0,32.0,1,0.026115989352771773,0.005423267464219211,10.300965178808637,8.137688184977605,4.0943445622221,9.597709395814938,8.278428259199071,10.307317991967832,8.285008895449879,1.1053859621218938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
48,0,1,0,20.0,47.0,1,0.06649761961515671,0.08620026898045517,10.344503185349682,9.306104993960561,5.030437921392435,11.289794413577894,0.6931471805599453,10.392803492814236,9.945940216631776,0.3282657985883791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
12,0,0,1,21.0,47.0,0,0.0,0.0,9.032307007698005,8.736168065858228,5.111987788356544,8.556606193773073,6.003887067106539,0.0,10.781584776764735,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
36,0,2,-1,12.921823923713593,43.0,1,0.48002264585879467,0.0,9.017288248023862,8.53405030848266,4.23410650459726,9.367429587218957,5.986452005284438,8.877521453852872,9.56537730821248,0.5333087728984066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,2,0,21.0,33.0,1,0.06062462181643484,0.03792853249348922,10.10919680584704,8.835937789319836,4.304065093204169,10.739673908168612,6.925595197110468,10.041029641554612,8.522877007884535,0.4267874950171375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,1,3,21.0,61.0,1,0.10029591217758994,0.0,7.682164423620348,8.700347734514084,5.204006687076795,9.472781556562168,7.512071245835466,0.0,8.58724772130442,0.15425895967906927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
24,0,1,0,18.0,32.0,1,0.0,0.0,8.4209884115766,7.9391588179567965,4.3694478524670215,9.386224586806131,6.88653164253051,8.489821994620105,8.061854832602117,0.3226927338378339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,0,20.0,57.0,0,0.0,0.0,8.828911563571221,9.045465728785949,5.4510384535657,9.515027043243787,5.204006687076795,8.857941984804711,7.381916917961599,0.4077897373959397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
36,0,1,0,21.0,63.0,1,0.0,0.0,8.94925478964613,9.602652693506046,5.4510384535657,10.165890277802454,10.14851000556878,9.012986392348266,11.923437814299906,0.2594353640385246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,3,1,18.675115470672587,40.0,0,0.22662641270553718,0.1290861003703426,7.0670896431300845,7.8898337513942955,4.110873864173311,9.360569085222874,4.6913478822291435,8.483429561263428,5.743537231080422,0.09607079955067893,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,14.0,43.0,0,0.017042197539515202,0.12560339840496765,8.651456566076533,7.584773077612199,3.713572066704308,9.472781556562168,0.0,8.675392806089782,8.416134520652266,0.36450768775157794,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
48,0,1,0,20.0,32.0,0,0.13329488655272662,0.07170022584457734,10.453349353198863,8.10451311792933,4.060443010546419,11.082157933374816,6.82001636467413,10.457861052229605,12.668132829926073,0.4273694468294243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
36,0,2,0,6.0,43.0,0,0.23425123198161663,0.1819823325972655,7.243605893865157,7.484930283289661,5.247024072160486,9.654513241187397,6.008813185442595,8.391403185357937,6.991023547858446,0.08587948664337516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
48,0,2,0,6.0,49.0,1,0.09148012723533104,0.01714222882724803,10.80028919995441,9.239607869656751,5.442417710521793,10.781058245898533,13.514440599698263,10.253827472516985,12.518613170600597,0.7028103414709009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
36,0,1,0,12.728854696481164,39.0,1,0.2338955215165322,0.2034755705194612,9.50985516089698,7.08502241702882,4.820281565605037,10.165890277802454,6.638567789166521,9.558529412264617,7.230683831138304,0.417977171422702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
24,0,1,0,20.0,35.0,1,0.20824511877224258,0.28618970943183475,9.611735207753275,9.019300924562506,4.406719247264253,10.165890277802454,7.072421900537371,9.425371103179842,7.85696485735537,0.4539638012326095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
30,0,2,1,16.861179002010076,36.0,0,0.0748968751736013,0.14715282327203483,9.408505749931425,8.041734711487537,3.6375861597263857,9.735128070758227,7.767687277186908,9.251578279992428,9.692797384941716,0.5431024763325563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2
48,0,1,0,15.0,52.0,0,0.0,0.0,9.25517223621227,7.83399634170946,4.709530201312334,9.87847738953196,4.859812404361672,9.280519206597429,6.7389420714237085,0.42927603131164915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,1,-1,6.0,41.0,0,0.1238131295944176,0.21702065776658067,9.941586964188865,8.648396877031582,3.5263605246161616,10.51759152575562,5.342334251964811,9.976552123393134,8.553525120663627,0.4460489942828772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
36,1,1,1,18.0,62.0,1,0.0,0.0,8.876953570500662,8.090956847061666,5.442417710521793,9.809231816610408,8.457018468380168,8.886270902072013,9.94201090720688,0.3319061134438502,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,2,1,21.0,36.0,1,0.043871420291781475,0.0,7.9409611144130015,8.146419323098003,4.219507705176107,8.556606193773073,5.910796644040527,0.0,6.619406317542652,0.43191422592010287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
36,0,3,1,6.0,60.0,0,0.11105377823841496,0.0,9.243575901908613,6.90875477931522,3.7612001156935624,9.158099260130491,0.0,6.747586526829315,0.0,0.7368051498994085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
18,0,1,0,21.0,59.0,0,0.11398701009326061,0.23228896953147657,7.697361978602928,7.90100705199242,3.5263605246161616,9.116139576577355,1.9459101490553132,7.86480400332846,5.087596335232384,0.21666340041579876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
48,0,1,1,21.0,57.0,0,0.0,0.0,7.729854005661662,9.360224821513475,5.598421958998375,10.93133754807084,10.127031023871664,7.729735331385051,9.899228495615745,0.03987818927617133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,-1,11.0,52.0,1,0.12667405976763835,0.29866800549770256,9.341583523572952,6.030685260261263,4.304065093204169,9.689241798157529,4.2626798770413155,9.156412029950626,9.565505844135396,0.5343401768630284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30,0,1,-1,15.0,62.0,0,0.003513879956356341,0.059313077736829437,9.414769088133756,8.116118431609365,5.3981627015177525,10.060534035475412,5.857933154483459,9.414749525234143,6.714170529909472,0.42149658124513856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
36,0,1,0,18.0,59.0,0,0.0,0.0,9.941837213356528,8.812992231969966,5.666426688112432,10.571342565808699,6.654152520183219,9.973060255888088,8.225101410475757,0.4271241810768825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2
36,0,1,0,21.0,43.0,1,0.1358617379054408,0.0755313810017707,10.324042894847144,9.02713842775492,5.176149732573829,11.082157933374816,0.6931471805599453,10.324038298062334,8.060382155956486,0.3842687099644957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
60,0,0,0,20.0,51.0,1,0.23420505754354692,0.03618981272369965,9.032307007698005,9.637240760804412,5.3981627015177525,11.289794413577894,10.128948416805498,11.045590272278766,12.388679578267206,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
24,0,1,0,20.0,63.0,1,0.08339898508290029,0.06153460194495123,7.48446976176899,7.601402334583733,5.14166355650266,10.060534035475412,8.461469042643875,7.690743163541872,11.984981154175,0.07328113041428548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
48,0,3,0,15.0,49.0,0,0.321870432993867,0.12382872360063175,10.618298862016646,9.48978863950086,5.37989735354046,11.264476926102367,8.178919332848396,10.467095361741087,10.980399414224898,0.42136339133680006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2
36,0,1,0,11.0,45.0,1,0.2555426160349685,0.18504950143421217,9.002268913859055,8.289539484624141,4.663439094112067,9.568084743872936,7.1631723908466425,9.019058793810718,6.737362292658199,0.4497154590926985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,0,12.0,35.0,0,0.17501240994154307,0.0,9.140501428385434,8.006700845440367,3.4965075614664802,9.586102000710904,6.161207321695077,8.816705015621595,7.984235562679199,0.49494864900312807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
48,0,6,-1,12.79691056686666,56.0,0,0.29366762324852475,0.4894023759735297,11.279331750407449,9.386308454797962,5.198497031265826,11.313266479778829,0.0,10.688050977729352,11.561028090934665,0.6763234519361222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
12,1,2,-2,18.0,32.0,1,0.4536970212463861,0.0,10.037356950530398,10.141598530972125,4.356708826689592,10.42111995751504,8.272826003650401,9.630891117502388,9.527666194517648,0.5195571924281687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
36,0,3,0,20.0,35.0,1,0.0,0.0,8.784717963682844,7.716015266642587,5.262690188904886,9.472781556562168,6.852242569051878,8.81060879571578,6.810693566139006,0.4071370429791206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,20.0,42.0,0,0.0,0.0,9.194405076901283,6.582025138892826,3.784189633918261,9.87822102528824,6.948897222313312,9.201198714058899,9.76990853992065,0.4085682882603069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60,0,2,0,11.0,34.0,1,0.0016870285806166677,0.0812680779418945,10.89703335638918,8.858751045762315,4.61512051684126,11.418625774449598,0.0,10.903659768390986,7.817222785508166,0.46597678236979373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
48,0,2,0,21.0,37.0,1,0.09706228034297018,0.18408916032862987,10.141697040522704,6.621405651764134,5.198497031265826,10.571342565808699,0.0,9.842409703027538,9.501304552663285,0.5012176143141653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
60,0,2,3,21.0,38.0,0,0.0001759845138170188,0.0,10.029656219193454,9.206432747145165,4.882801922586371,10.859018228147887,8.513385953073284,10.043206015705211,11.010682350382046,0.36208150212763246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2
48,0,1,1,21.0,35.0,0,0.2514249354185204,0.19573240919871154,9.339530103214186,8.909370405197466,3.5263605246161616,9.97198696896082,9.456497077599392,9.339524830357009,9.351651837567754,0.42609288507078036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
36,0,2,-1,21.0,33.0,1,0.1651609861901639,0.0,7.451491363455367,7.768533300926033,4.23410650459726,8.556606193773073,5.14166355650266,7.256297239690681,9.740625427094539,0.2859635967178155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,0,1,2,15.0,60.0,0,0.0,0.0,7.722301172972643,6.313548046277095,3.6109179126442243,8.77971129020447,11.486920241282714,7.771910256435763,12.183983807013565,0.29806770458720094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
36,0,2,-1,21.0,51.0,0,4.399903202839373e-05,0.0,8.067704092866059,7.4977617006225685,4.990432586778736,9.116139576577355,11.664083098671798,8.09346227450118,12.285605223263401,0.30041121210439375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,15.0,34.0,1,0.12202181219483117,0.1892815231419682,9.169435040650178,7.80994708647679,3.9512437185814275,9.780245895678089,6.261491684321042,9.175541866433488,9.03931477492408,0.43365339233076095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18,0,1,-1,15.0,33.0,0,0.23850832925909896,0.05714178856027197,8.14906721971323,8.640295388550221,4.51085950651685,9.116139576577355,6.716594773520978,8.14902386805177,7.504850337716834,0.32217479934895116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
48,0,1,0,20.0,37.0,1,0.03175444829804912,0.0,5.837438859468874,8.31434234336979,3.713572066704308,10.620131509007471,5.834810737062605,9.979985523508853,10.183918398273716,0.008314339884076852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
12,0,4,1,15.0,43.0,1,0.011206966698082393,0.06356523514838873,7.792179628197826,9.088172738001974,4.9344739331306915,8.962007209588313,8.19229373114764,7.646353722445999,14.554000140749086,0.27028054021831033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18,0,1,0,21.0,36.0,0,0.0013407071632256492,0.20722074906006624,8.212779929968761,8.448914350662942,3.713572066704308,9.472781556562168,7.520776415062797,8.355144739461839,8.345297100026695,0.2496670721345572,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
36,0,4,0,21.0,33.0,1,0.2369888611362581,0.0,10.781956368483845,9.21870528830781,4.990432586778736,10.165890277802454,7.44716835960004,8.9005490139363,11.095208103566684,1.0479012808591706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,0,16.0,59.0,0,0.0,0.0,9.356179463192722,9.013960457931187,5.181783550292085,11.082157933374816,7.030857476116121,9.37864751738456,9.287610007158937,0.16380620060868825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2
36,0,2,0,18.0,63.0,0,0.0,0.0,10.256293170277974,9.453364978883542,4.844187086458591,10.060534035475412,0.0,9.045229851912582,0.0,0.7958120662697614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
36,0,1,1,21.0,35.0,0,0.21693034187068092,0.1792313203402572,8.443602623847214,8.517593111437565,5.231108616854587,9.594990340370426,5.204006687076795,8.490027523343468,6.245137303457015,0.27471156796214424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
36,0,2,-1,15.0,51.0,1,0.04625743570925593,0.06423222423346342,10.090466579789917,8.971829343530851,4.90527477843843,10.610808804651954,7.438383530044307,9.973899416776494,9.55355175445694,0.46643915906320466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
60,0,1,0,20.0,44.0,0,0.25142724236953734,0.04059255906673712,8.679301836758977,8.905851181208021,5.37989735354046,10.165890277802454,8.128290171607052,8.740816627567298,10.699025844508595,0.20384900292408029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
36,0,6,0,21.0,41.0,1,0.05265601546128026,0.0,7.99691974385259,9.188094763028863,5.342334251964811,9.809231816610408,8.627302414096267,0.0,10.86104817867247,0.15120061838613336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
60,0,4,0,21.0,52.0,1,0.07120748408786479,0.0,10.624030031601757,9.42060129745938,5.4510384535657,10.571342565808699,9.175231194862615,10.52607813963294,11.696510112895286,0.7198377958129899,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
36,0,1,2,21.0,47.0,1,0.000989510273193041,0.001436967068118791,7.8881656942935985,8.83811659764782,4.867534450455582,8.88405606174246,8.052614818815567,7.9229859587111955,10.661360736735826,0.31430404214737107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
